,USER_ID,USER_NICKNAME,TITLE,MESSAGE,DATE_TIME,TOPIC_LIKES_COUNT,URL
633,u395265,Алиса Латухина,Как женщине сделать карьеру с нуля после 30 ,"Наслушавшись ""ведических психологов"", я долгое время жила в иллюзии, что мне не нужно добиваться успехов в карьере, что надо найти что-то творческое, женственное, ""для души"". Но я не смогла этого сделать, наоборот, вся жизнь пошла под откос. Сейчас мне 31, и мне фактически придется с полного нуля делать карьеру. Чтобы заработать на все свои ""хотелки"", чтобы реализовать свои амбиции (после многих лет депрессии на грани психической болезни, я поняла, что у меня на самом деле очень много материальных желаний, также есть необходимость в самоактуализации). Так вот вопрос - как за десять лет сделать карьеру, с каких простых шагов начать. Допустим, я найду для начала работу (сейчас я просто хожу на собеседования, пытаясь вылезти из 5-летней депрессии, когда я была безработной). Как дальше действовать? Какая стратегия? Как долго работать на одном рабочем месте? Какие качества в себе развивать? В чем принцип - как из простого служащего стать заместителем начальника отдела?",2019-04-22 18:08,5,https://www.b17.ru/forum/topic.php?id=161164
634,u259459,Костя74,Что нам мешает много зарабатывать? Почему у кого-то прет? ,"Давайте поразмышляем, почему кто-то зарабыватывает много, а кто-то мало. Как это изменить? Как сделать так, чтобы тот, кто зарабыватывает мало — стал зарабатывать много. Что надо поменять?Дело ведь не только в труде, некоторые работают, как кони, но получают мало. Почему так происходит?",2019-04-22 16:58,5,https://www.b17.ru/forum/topic.php?id=161151
635,u428662,Domhan_Beag,Неспособность определиться с учебой. ,"Доброго времени суток. У меня возникла проблема, которая буквально вытянула все силы. Любая мысль об учебе(высшее или среднее образование) вызывает у меня сильное отторжение и от бессилия и неспособности решить ситуацию в прямом смысле хочется плакать. Я еще в школе поняла, что не хочу учиться в том формате, который преподают, но продолжала. Потом потупила на высшее образование и поняла почти сразу, что не мое. Но дома настаивали на продолжении обучения. И с каждым месяцем учиться было все сложнее, тк я не могда даже заставить себя пойти на пары. Часто доезжала до университета, выходила на остановке до него и уезжала обратно(Он находится в 40 минутах - часе примерно от моего дома). Плюс ко всему в этом университете работает моя бабушка и в принципе контролирует, хоть и слегка учебу. К середине 2 курса учиться сил не осталось, тем более я пыталась что-то делать, но не выходило. И я забрала документы, не выдержав. При чем у домашних вариантов не осталось, ибо в противном случае меня бы отчислили без возможности восстановиться на бюджет.Сейчас я работаю и параллельно до сдала экзамен ЕГЭ. В сумме баллы небольшие, но не совсем критично. Так же я устала от давления и тк дома навязывают мысль и откровенно продавливают, что образование мне нужно. При этом возвращаться туда, где мне было невыносимо не хочется от слова совсем. Но и выбрать другое тоже не получается. Снова идти на техническую специальность я не хочу, ибо будет все тоже самое, как и тут. Хочу переехать в Санкт-Петербург в том числе учиться. Но если с техническими баллами опять, то в принципе тоже, что и тут. То с предметом, который я до сдала это откровенно учитель Технологии или Физики. Я в принципе не очень хочу быть учителем, да и тем более технологии звучит кошмарно. Не смотря на то, что мне нравится готовить например или делать что-то своими руками, но посмотрев расписание, я поняла, что не очень то и хочу. В своем городе сил сидеть больше нет. Одна мысль о высшем нагоняет истерику и это подвешенное состояние сводит с ума. Я уже не знаю что делать, потому что ничего не хочу.",2019-04-21 22:03,0,https://www.b17.ru/forum/topic.php?id=161045
636,u427820,ЭвиМ,Конфликт с коллегой ,"Добрый день!Прошу консультацию в связи с возникшей на работе ситуацией. Один из коллег (назову его Н.) саботирует работу. Игнорирует от меня сообщения, звонки, не отвечает на вопросы по работе. Он - руководитель подразделения. Я не являюсь его непосредственным руководителем, но несу частичную ответственность за работу его подразделения. И, по идее, мы должны работать сообща. До последнего времени так и было с переменным успехом. Есть еще два аналогичных подразделения, с их руководителями подобных проблем нет, все возникающие вопросы так или иначе решаем, не всегда все гладко, но в целом работаем как команда, можно сказать, что на дружеской волне. Но с Н. с самого начала совместной работы не могу найти общий язык. И сейчас это начинает сказываться на работе. Хочется выбрать грамотную и взрослую позицию поведения. Проще всего пойти к директору, полностью обрисовать ситуацию, почти наверняка он займет мою сторону и возможно даже будет думать в сторону увольнения Н. Но для меня это в каком-то смысле - расписаться в собственном бессилии. Да и не хочется ставить под угрозу работу подразделения, под руководством Н. оно сейчас работает неоптимально, но Компания сейчас в кризисе и резкая смена руководства будет дополнительным неблагоприятным фактором. Возможно я не вижу каких то возможностей, иных путей решения. Сложно в ситуации игнора решать конфликт, но вдруг есть варианты?",2019-04-18 07:49,1,https://www.b17.ru/forum/topic.php?id=160557
637,u226815,nazarmakar,Работа ,"Добрый вечер. Предложили работу в продажах, на холодных звонках. Единственное, что напрягает, так это будущее хамство клиентов. Как правильно морально себя подготовить в случае хамства?",2019-04-20 00:33,3,https://www.b17.ru/forum/topic.php?id=160817
638,u370635,Дина Дэ,Как преодолеть внутренний протест? ,"Здравствуйте! Мой вопрос касается проблем с работой.Я работаю в частной школе учителем английского, занятия обычно с  12-13, а потом на вечернюю учебу. И почти каждое утро все мысли в стиле «как все ненавижу». Мне кажется, только от этих мыслей устаю. Когда уроков меньше даже хуже – больше времени на размышления. На уроках все забываю, начинаю часто смеяться, шутить. Нельзя действовать и анализировать одновременно. Во многом это связано с тем, что я считаю себя плохим учителем, плохим студентом, но я стараюсь готовиться к урокам как следует. Самокритику отключить не могу, хотя читала, что она съедает много сил, и без толку, но себя не обмануть.  Еще беспокоит, что переедаю каждое утро, но если набираю вес, то не сильно, всегда кажется, «вот немножко скинуть и все будет  отлично», и это «немножко» не мотивирует взять себя в руки. Но понимаю, что это вредно для здоровья. Нет, мне не нужно, чтобы на работу как на праздник, но я хочу просто привыкнуть, втянуться, и не орать мысленно каждый день, как будто случилось что-то ужасное. Работа хорошая, есть минусы, но я не верю, что если уволюсь, будет мне счастье, скорее поменяю шило на мыло. Через полтора года получу новую специальность и буду искать работу лучше. Посоветуйте, пожалуйста, как прожить эти полтора года.",2019-04-10 08:19,2,https://www.b17.ru/forum/topic.php?id=159477
639,u383455,Дулоксента,Мало работать много получать ,"мои родственники стыдят и осуждают меня за такую позицию.Сейчас разругалась с мамой.Говорю ей что не хочу работать за копейки.Она говорит что больше мне никто не заплатит, а возьмут на работу так быстро выгонят.У меня недавно была тяжелая депрессия,сейчас абулия,астения,сильный когнитивный дефицит.Я берегу свои силы.Не вижу смысла тратить их за зарплату ниже средней.Ищу легкие способы заработка.Мама кричит что это аморально,возмущается.Говорит,что надо стремиться к самодостаточности,а не рассчитывать на то чтобы где то что то урвать. Я несамодостаточна,мне лишь бы выжить и не перенапрячься сильно.Я боюсь больших нагрузок и потом слечь.Должна быть оправдана цена.Можно поработать год за нормальную зарплату,а потом год лежать.Не факт же что за маленькую зарплату работы будет меньше,она может быть лишь менее ответственной.А если не получится работать за среднюю зарплату то тоже не беда.Во первых уволить человека не так просто,можно какое то время повоевать.Во вторых стимул будет работать и держаться за работу может второе дыхание откроется.В третьих кто не рискует тот не пьет...Последние годы я как то привыкла работать за маленькую зарплату,не было большой необх-ти в деньгах.Теперь все изменилось,и деньги очень нужны и здоровье ухудшилось.Вопрос в том стоит ли продавать себя дороже чем ты стоишь,аморально ли это, опасно ли и неизменно обернется крахом?Как тогда выживать если очень мало ресурсов в силу болезни,а деньги нужны?",2019-03-12 15:18,5,https://www.b17.ru/forum/topic.php?id=155639
640,u403596,Falco,страх работы ,"страх работы, тяжесть на душе, понимание, что работать это словно быть в клетке, жить по распорядкукак с этим справится?",2019-02-10 09:37,0,https://www.b17.ru/forum/topic.php?id=151305
641,u153159,Matthew,Должен ли психиатр иметь сертификат по рациональной психотерапии ,"Уважаемые участники форума! Возник вот такой вот вопрос должен ли психиатр чтобы заниматься рациональной психотерапией специально учится этому и получать соответствующий сертификат психотерапевта по рациональной психотерапии? Кто в курсе, буду признателен за помощь",2019-04-20 13:13,0,https://www.b17.ru/forum/topic.php?id=160855
642,u427877,NickZ,Стопор. Откладывание дел на потом. ,"Добрый день!У меня существует такая проблема. Откладывание дел на потом, как-будто что-то мешает двигаться вперед. Поставил цели, составил план что надо сделать. Во время постановки целей находишься в ресурсе, в голове рисуешь картинки как должно быть. Полностью уверен, что этого можно достичь. Но как дело доходит до каких-то дел, которые надо по целям делать, включается стопор. Все делается через силу. Постоянно находятся оправдания, чтобы перенести на завтра, на послезавтра. Знаю, что дела можно сделать за несколько дней, но как будто что-то мешает.Например, поставил цель свое дело открыть в определенной сфере. План пошаговый есть, как делать знаю, как должно все это выглядеть знаю.  Но какой-то внутренний ступор. Сразу находятся дела другие, и как-бы внутренний голос говорит, что давай сначала другое сделаем, а потом твой план. Потом еще и еще.  Может еще зависит от того, что работа энергетически опусташает (работаю в другой сфере, не в той, где бизнес хочу организовать).Прихожу вечером как выжатый лимон. Подозреваю, что какой-то внутренний конфликт проявляется. Одна часть хочет движений вперед, а другой и так хорошо. Что можно сделать в данной ситуации.",2019-04-18 15:13,0,https://www.b17.ru/forum/topic.php?id=160618
643,u245383,Kiril12,Стоит ли идти в военкомат? ,"В 16 лет со всеми одноклассниками приехал в военкомат на медкомиссию. Почти все врачи поставили тогда ""годен"", но невролог отправил на обследование, так как я в детстве стоял на учёте у невролога. Так я забил на это и военкомат просто напросто забыл меня.Когда мне стало 22 года, я явился в этот военкомат по глупости просить у них военник, предоставил им свои данные, на что мне сказали, что военник мы тебе так просто не дадим, тебе нужно заново проходить медкомиссию. Мило пообщались и я ушел. Потом так и не явился на медкомиссию. В военкомате ничего не подписывал.Потом забыл про это и после произошедших событий обратился в психологу, она сказала, что здесь что-то более серьезное и направила в ПНД. Я долго не хотел туда идти, но сходил, там прошел дневной стационар. Затем в выписке из стационара я запомнил код F60.1На руки мне никаких бумаг не дали..Мне сейчас 26 лет. Стоит ли идти в военкомат и решать вопросы с военником, или могут отправить в дурку, где вдруг признают здоровым и стоит дождаться уж 27-ти летия?",2019-03-17 14:06,0,https://www.b17.ru/forum/topic.php?id=156316
644,u427685,БелкаАХ,Специальность не по душе ,"Доброго времени суток! Мне 18 лет, на данный момент учусь на 1 курсе по специальности информационные системы в бизнесе (можно считать это как программист-управленец). Однако, пошла на эту специальность я потому что у меня по ней был бюджет в одном из самых престижном университете страны. Сейчас к концу подходит второй семестр  и я не смогу остаться на бюджете, потому что из-за отсутствия интереса и мотивации училась спустя рукава. Хочу же я учиться на журналиста, но возможности поступить на бюджет больше нет. Пыталась прощупать почву и узнать отношение матери ко всему этому вопросу. Моя мать считает, что люди,бросившие университет просто лентяи, не захотевшие тянуть обучение, лодыри и эгоисты. Я ей пыталась привести примеры среди знакомых и одноклассников, взявших академический год или ушедших со своей специальности на другу, но мама четко уверена, что это просто слабаки. Для себя я уже уверена что точно хочу быть журналистом, а не программистом, нацелилась на 2 хороших университета, куда можно подать документы. Осталось только две проблемы: !)что делать если мать откажется спонсировать мое обучение, или того хуже - откажется от меня; 2)Как поговорить об этом с мамой и объяснить ей, что я не учусь из-за нежелания, что я хочу совсем другое, не то, что сулит мне моя нынешняя специальность.",2019-04-17 15:29,3,https://www.b17.ru/forum/topic.php?id=160485
645,u151084,GolubA,дополнитеньный заработок ,"Добрый день!Хочу спросить совет, возможно жизненный опыт, взгляд во стороны.Не так давно вышла из декретного отпуска на работу. Долго искала, ездила на множество собеседований - нашла.Почти все устраивает, работа нравится, коллектив не плохой, с руководством нашли общий язык.Но меня не покидают мысли, дополнительного заработка, в идеале переходящего в основной. Иногда эти мысли становятся уж совсем навязчивыми)). Захожу в интернет, копаюсь в себе, но ничего ничего не приходит в голову. Не пойму с чего начать, точнее пойму.... разобраться в  себе, в своем видении ""идеальной работы"". Но не получается. Единственное поняла совсем недавно: мне необходима работа, где результат будет зависеть только от моих действий.  Сделала - получила!",2019-04-15 12:36,2,https://www.b17.ru/forum/topic.php?id=160174
646,u324335,Forlorn,Выбор профессии ,"Не могу никак определиться с профессией: как зарабатывать, кем зарабатывать, на кого учиться, что учить. Никаких интересов нет.Как быть? Время-то идёт и его осталось не так уж много, а никаких подвижек не сделано. Есть ли какой-то метод профориентирования?",2019-04-15 17:17,1,https://www.b17.ru/forum/topic.php?id=160217
647,u393711,JustBeYourself,Как стать психологом ,"Здравствуйте товарищи начинающие и более продвинутые психологи. В 2014 я получил диплом лиценциата. Через 2 года поступил на магистратуру и бросил через несколько месяцев. Умер отец, нужно было работать, да и веры  себя не хватало. Был почему-то убеждён что это пустая трата времени. Сейчас же мнение у меня изменилось. Как мне научиться консультировать, как организовать свою практику? Какую литературу почитать, нужно ли идти учиться на магистра (2 года)?Очень прошу совета. Очень хочу стать хорошим психологом.",2019-04-01 21:46,2,https://www.b17.ru/forum/topic.php?id=158374
648,u56477,Чайка-чудак,Самостоятельность VS раздражительность ,"Уволилась из компании ещё в феврале, пошла работать мастером маникюра. Сначала домой, потом подумала, что не мешает поработать в салоне, набраться опыта. Поработала... 2 недели. Это же какой-то треш! Времени ни на что не хватает, администратор мне вечно не тех записывает (в плане записывает на наращивание, хотя я не умею этого делать), фрезы ржавеют, потому что никто никому не поможет вовремя вытащить и прочистить их под водой. Снова ушла работать ""на себя"". А денег мало :-( Потому что клиентов ещё не набрала. Хочется рыдать... Идти опять на ""кого-то"" работать не хочется, ибо все нервы вытреплют, а сама на себя не обеспечиваю всех потребностей.",2019-04-15 11:50,7,https://www.b17.ru/forum/topic.php?id=160167
649,u427430,PatKs,Отношения с отцом и желание заняться бизнесом ,"В моей жизни не было роли отца. Вообще, ни отчима, ни др мужчин.Только больной дедушка и *мужчина* моей мамы.Который на мое воспитание ни как не влиял и которого,я не воспринимала как Мужчину и темболее как члена семьи.Я узнала о своем родном отце,лет в 13.Он ушел (а,точнее мама с ним рассталась из-за обиды) когда я родилась.И только,в 20 лет я с ним реально познакомилась и узнала его как человека.Но,до этого времени у меня даже не было желания с ним знакомиться и я не держала обиду или еще чего-то.Моя мама прекрасно меня воспитала и без его участия.И мне всегда хватало внимания и любви. Но,сейчас у меня есть проблема с деньгами.Я признаю,что это из-за моей безответственности и глупости.Так как я стала жить одна,то из-за нехватки денег начала залезать в долги и рассрочки. И сейчас картина обострилась и нужно решать уже эти вопросы по- взрослому. Мой отец не плохой человек, но тоже безответственный и за него все решали женщины (как и мама за меня) И только в самостоятельной жизни я стала понимать,что нужно брать ответственность и решать проблемы самой,а не надеиться на чудо или др людей. Вытекает вопрос:Желание заниматься бизнесом и заниматься мужскими задачами (всетаки бизнес мне кажется это больше мужская история) связанно ли с тем,что в моей жизни не было отца и теперь появилась потребность самореализоваться и тем самым закрыть вопрос с отцом  помощью бизнеса? (Как бы закрыть гештальт)[ Сообщение изменено: 16.04.2019 - 14:01 ]",2019-04-16 13:54,1,https://www.b17.ru/forum/topic.php?id=160329
650,u266874,Лиами,Для детских психологов/ психотерапевтов ,"Вопрос, как Вы получали специализацию по работе с детьми?Как я понимаю, традиционно сначала человек учится на взрослого специалиста, потом на детского, так ведь? В русле какой модальности Вы получали образование? И как Вы вообще выбрали работу с детьми для себя и как относитесь к своей работе сейчас? Спасибо.",2019-04-15 21:31,0,https://www.b17.ru/forum/topic.php?id=160249
651,u423897,Плюх,Профориентация и смена специальности ,"Елена Анатольевна, здравствуйте. Хочу у Вас получить консультацию по возможной смене специальности. Если в двух словах, то основная моя сфера деятельности - менеджмент в ИТ. Я достаточно быстро росла профессионально, и фактически к своим 25 годам доросла до должности Руководитель департамента ИТ, Руководитель ИТ отдела, Технический директор, ИТ директор и т.д. Максимально у меня было 12 человек в подчинении. Но на этом мой карьерный рост закончился и уже 5 лет я нахожусь на каком-то плато, с которого не могу качественно сдвинуться. Основная проблема - это коммуникации, как бы ни парадоксально звучало, но мне тяжело общаться с людьми и тяжело находить общий язык. Из-за этого я больше стала задумываться, что может менеджмент это не совсем мое. Возвращаться назад в русло горизонтального роста требует столько ресурсов, что фактически это начинать все с нуля. Вот я и задумалась, может я себя лучше реализую в другой сфере. Сейчас я сижу в декрете, беру небольшие подработки на фрилансе, и в общем то есть время для освоения новой профессии и наработки опыта.",2019-04-15 16:10,2,https://www.b17.ru/forum/topic.php?id=160208
652,u126422,Лена072,Избегание работы.незнаю где хочу работать и кем ,"Меня зовут Лена ,мне 22,есть сын ему 3,4 месяца.в данный момент в декрете 3,6года.до этого работа в магазине одежды  1 год кассиром и мерчендайзером ,параллельно учась на средне-проф образование.по средне-проф я отучилась  на Коммерсанта.сейчас учусь на высшее  заочно бесплатно,но хочу бросить хоть осталось 1,5 года.есть муж, работает.вместе 7 лет,не женаты.живем на съёмной квартире.мне очень нужно работать чтобы реализоваться и начать исполнять свои мечты,я торможу,на выходных себя мотивирую и точно уверена чтобы буду с начала недели обзванить всех и всё чтобы найти что то подходящее,как наступают буднее дни,я вяло звоню работодателям,хожу на собеседования,но всё это вяло без интузиазма,в последнее время стало совсем редко,делаю какие нибудь дела дома чтобы не создалось впечатление что я вообще ничего не делаю.не знаю что хочу,не знаю кем хочу работать и т д ,почти везде неопределенность.ещё пугает что в работе будет стресс, конфликты и постоянное общение с людьми ,а я побаиваюсь их.боюсь выглядеть глупо,боюсь что я сильно накосячу и что меня за это осудят и высмеют ,боюсь ошибиться в расчетах ,боюсь неправильно посчитать деньги и т д",2019-04-01 10:32,1,https://www.b17.ru/forum/topic.php?id=158285
653,u242031,Фрида_48,Проблемы с зарабатыванием денег ,"Пока больше всего беспокоит, что постоянно возникают какие-то проблемы с зарабатыванием.Я пока не работаю на постоянной работе — кроме, того, мне не по душе, потому что у меня много увлечений и мне нравится, когда есть возможность ходить на всякие обучающие курсы в удобное время.Периодически от родственников «перепадают» большие заказы, которые я вполне себе успешно выполняю. Работала какое-то время в детском лагере, организации, будучи модератором детского досуга, делала различные мелкие заказы по графическому дизайну.У меня много навыков и умений, которые можно «продать» и получать за это деньги, работая, например, на фрилансе или по гибкому графику (рисование, 3d моделирование, анимация и граф. дизайн, могу чему-то учить, сидеть с ребятами в лагере или чём-то таком). Но как только дело касается любого поиска работы — причём, не особо важно, постоянной работы, разового заказа или проекта — то это дело вечно откладывается.Крайне сложно себя заставить, даже если есть очень интересная «морковка» на горизонте. Ради такой «морковки» (например, поездки куда-то), я могу напрячься и поработать, с трудом наскребая деньги на дело... но так удаётся не со всеми «морковками», которые хочется осуществить. То есть иногда хочется, нужны деньги, а я всё равно ничего не делаю.Деньги на транспорт, оплату счетов и всякое такое находятся — за счёт больших заказов со стороны родственников,которые случаются редко, но с которых можно оплатить обязательные вещи за несколько месяцев сразу. А в промежутках между большими заказами еле свожу концы с концами, по сути живу в долг, потому что немного помогают родители, не наседая насчёт квартплаты в тот же месяц (квартира не моя, но живу без родителей).При этом не сказать, чтобы я была бездеятельной. Я хожу на разные курсы (бесплатные) 5 дней в неделю и мне это очень нравится. (Это глупо, но иногда хочется, чтобы можно было напрямую энергию, время и силы, что тратятся на это всё, обменивать сразу на деньги). Делаю ролевую игру живого действия. . Когда есть заказы, у меня удаётся совмещать вполне успешно и работу, и курсы.Опыт работы небольшой есть, но в этих организациях была по сути проектная деятельность или график, когда ты сам себе проставляешь смены.Также в планах стоит переквалификация из художника в режиссёра — первое образование у меня бакалавриат по специальности «Компьютерная графика (профессиональное обучение)», поэтому получить недостающие знания я могу получить преимущественно на платных курсах (на специалитет бесплатно уже не поступишь, магистратуры по режиссуре анимации нет). Решение о переквалификации вполне обдуманное — нравится работа в команде, то, что я автор произведения, работа одновременно с несколькими видами творчества (я люблю и музыку, и сочинение историй, и изобразительные вещи, обучение других и психологию, а в режиссуре это всё нужно и моё развитие идёт в дело).Хотелось бы также пройти психотерпатию очно, но в виду проблем с работой попросту пока нет денег, а их нужно приличное количество.Чего хочется сейчас — хочется понять, почему дело поиска работы постоянно ""ступорится"", хотя неоплачиваемые дела я могу делать с большим рвением, с энтузиазмом и результаты есть. И, конечно, хотелось бы вырваться из ловушки безденежья, начиная «продавать» свои умения тем или иным способом.___(Наиболее удобен формат консультации, когда отвечаешь в любое время).",2019-03-30 14:56,0,https://www.b17.ru/forum/topic.php?id=158057
654,u185512,id185512,Стыдно за работу ,"Думаю, что одна из причин моего депрессивного состояния это огромное чувство стыда из-за работы. Это иногда переходит в паранойю. Я стараюсь не говорить о ней с друзьями, я очень боюсь пересечься с одногруппниками, не говорю о ней с родственниками.  Ибо все, кто краем уха что то узнает, то начинает подкалывать. На самой работе у меня ощущение, что меня все стебут и презирают. Сменить не могу потому что думаю, что это лучший вариант, на который я могу рассчитывать. При этом иногда до жути хочется уволиться. Это какой то замкнутый круг. Я сама загоняю себя в угол и сама себя ем. У кого нибудь еще были подобные мысли или такая дурацкая ситуация? Что делать??",2019-04-04 18:27,6,https://www.b17.ru/forum/topic.php?id=158777
655,u383455,Дулоксента,"Не тяну работу,стоит ли пытаться? ","Работаю два дня.Прошла три этапа собеседования.Зарплата полностью устраивает,намного выше прежней.На бывшей работе я получала столько удовольствия от процесса работы,что зарплата была не важна.Тут функционал не вызывает вдохновения.Но за него платят.Больше всего я боюсь,что моя самооценка рухнет когда меня уволят.И кажется что проще сказать что мне не подходит.Тем более это будет чистая правда.Однако из десяти собеседований я прошла только сюда.Деньги очень нужны Вопрос как вы поступаете в таких случаях.Позоритесь и мучаетесь,но боритесь с собой и работодателем или уходите с достоинством?Уйти значит сдаться?",2019-03-23 13:56,7,https://www.b17.ru/forum/topic.php?id=157146
656,u425324,Парфюмер,Как определиться с выбором профессии? ,"На сегодня очень актуальным идет процесс определения того, с чем человек хочет и желает работать. А сложность в том, что есть люди, у которых есть не 1 интерес, а много..а в целом он видит все процессы в одном и он мешкается и не знает куда и кем стать. Уважаемые психологи, люди с подобным опытом вышедшие из такой ситуации, подскажите, как определиться.Мне интересны 4 направления: психология, уголовная юриспруженция, программирование (написние игр) и медицина. Как сделать выбор, что бы потом не пожалеть... Хочется чтобы работа шла от души, а не деньгами мотивировала - деньги сами придут, если работа от души.На сегодня я зависла на судбно-медицинской экспертизе..куда тогда деть психологиечские навыки? Мне интерес гештальт и телесная терапия...Хочет быть хирургом.... как определиться..крыша едет) каждый день, смотрю на каждую из специальностей по новому...",2019-04-12 19:10,1,https://www.b17.ru/forum/topic.php?id=159828
